player_api_id,overall_rating,potential,finishing,dribbling,short_passing,shot_power,sprint_speed,stamina,strength,vision,player_name
97489,67.41176470588235,68.94117647058823,69.17647058823529,72.6470588235294,66.70588235294117,66.05882352941177,71.47058823529412,70.52941176470588,56.411764705882355,58.1764705882353,Kamel Ghilas
97490,70.7,76.8,52.7,61.7,75.1,76.0,75.4,75.4,79.5,63.0,Pele
97491,75.81818181818181,79.45454545454545,26.0,61.86363636363637,70.9090909090909,51.77272727272727,70.54545454545455,69.81818181818181,74.5909090909091,62.27272727272727,Geromel
97493,67.0,69.25,43.25,65.125,67.75,64.25,70.25,69.5,59.75,55.75,Andrezinho
97495,66.28571428571429,67.14285714285714,51.0,56.285714285714285,63.57142857142857,71.57142857142857,73.14285714285714,72.57142857142857,66.71428571428571,58.857142857142854,Luciano Amaral
97496,67.9,73.05,68.2,67.25,64.95,71.6,72.55,70.85,63.4,60.25,Rabiola
97498,75.84210526315789,76.42105263157895,19.842105263157894,20.263157894736842,36.0,35.421052631578945,37.31578947368421,47.36842105263158,54.94736842105263,29.63157894736842,Beto
97502,63.42307692307692,73.5,20.0,43.38461538461539,57.03846153846154,58.26923076923077,65.84615384615384,65.57692307692308,67.8076923076923,43.73076923076923,Michelangelo Albertazzi
97508,67.25,70.5,60.75,64.375,64.625,68.0,76.625,72.25,73.875,63.75,Jorge Goncalves
97509,68.83333333333333,74.33333333333333,52.5,66.0,69.5,69.0,84.0,87.16666666666667,63.0,67.66666666666667,Andre Simoes
97512,66.55172413793103,70.48275862068965,57.86206896551724,66.96551724137932,68.93103448275862,66.06896551724138,71.82758620689656,69.79310344827586,60.206896551724135,61.10344827586207,Ruben Ribeiro
97515,72.81818181818181,74.5909090909091,50.86363636363637,56.04545454545455,66.0,63.59090909090909,57.63636363636363,71.04545454545455,79.22727272727273,54.18181818181818,Paulo Vinicius
97521,64.23809523809524,67.57142857142857,32.142857142857146,40.23809523809524,43.38095238095238,43.142857142857146,55.61904761904762,72.14285714285714,76.0952380952381,25.571428571428573,Denis Tonucci
97657,72.23809523809524,76.95238095238095,55.476190476190474,69.76190476190476,79.04761904761905,62.904761904761905,66.19047619047619,71.0952380952381,71.61904761904762,78.04761904761905,Alejandro Faurlin
